Invoice_No,Stock_Code,Description,Category,Quantity,Invoice_Date,Unit_Price,Customer_ID,Country,Total_Spend
INV-103271,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-07-28 00:00:00,89.5,CUST-1475,United States,89.5
INV-103272,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-10-08 00:00:00,59.99,CUST-1198,United States,59.99
INV-103273,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-03-18 00:00:00,49.99,CUST-1405,United States,49.99
INV-103274,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-01-24 00:00:00,39.99,CUST-1378,United States,39.99
INV-103275,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-04-27 00:00:00,34.5,CUST-1478,United States,34.5
INV-103276,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-05-27 00:00:00,89.5,CUST-1446,United States,89.5
INV-103277,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2023-10-06 00:00:00,49.99,CUST-1313,Germany,99.98
INV-103278,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-06-04 00:00:00,39.99,CUST-1376,Canada,39.99
INV-103279,SKU-106,USB-C Multiport Adapter,Accessories,3,2024-03-09 00:00:00,34.5,CUST-1475,United States,103.5
INV-103280,SKU-104,Stainless Steel Water Bottle,Lifestyle,3,2023-05-24 00:00:00,24.99,,United States,74.97
INV-103281,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-10-16 00:00:00,24.99,CUST-1191,Germany,24.99
INV-103282,SKU-108,Portable Espresso Maker,Kitchen,3,2024-01-21 00:00:00,79.99,CUST-1003,Germany,239.97
INV-103283,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-01-14 00:00:00,45.0,CUST-1446,Australia,45.0
INV-103284,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-09-14 00:00:00,149.99,CUST-1441,United States,149.99
INV-103285,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-12-12 00:00:00,34.5,CUST-1055,Australia,69.0
INV-103286,SKU-108,Portable Espresso Maker,Kitchen,1,2023-12-11 00:00:00,79.99,CUST-1314,United Kingdom,79.99
INV-103287,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-02-04 00:00:00,89.5,CUST-1258,United Kingdom,89.5
INV-103288,SKU-109,Laptop Stand Aluminum,Accessories,4,2023-07-26 00:00:00,39.99,CUST-1069,United States,159.96
INV-103289,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,8,2023-06-21 00:00:00,49.99,CUST-1499,United States,399.92
INV-103290,SKU-102,Ergonomic Office Chair,Furniture,2,2024-04-08 00:00:00,229.0,CUST-1127,United States,458.0
INV-103291,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-09-27 00:00:00,34.5,CUST-1041,United States,69.0
INV-103292,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-08-09 00:00:00,149.99,CUST-1326,United Kingdom,149.99
INV-103293,SKU-102,Ergonomic Office Chair,Furniture,1,2023-06-01 00:00:00,229.0,CUST-1408,Canada,229.0
INV-103294,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-07-02 00:00:00,59.99,CUST-1013,Germany,119.98
INV-103295,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-02-03 00:00:00,149.99,CUST-1378,United Kingdom,149.99
INV-103296,SKU-108,Portable Espresso Maker,Kitchen,1,2023-03-13 00:00:00,79.99,CUST-1287,United Kingdom,79.99
INV-103297,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-02-22 00:00:00,149.99,CUST-1055,United States,149.99
INV-103298,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-10-10 00:00:00,39.99,CUST-1103,India,79.98
INV-103299,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-03-15 00:00:00,49.99,CUST-1313,United Kingdom,49.99
INV-103300,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-12-21 00:00:00,89.5,CUST-1172,United States,179.0
INV-103301,SKU-102,Ergonomic Office Chair,Furniture,1,2024-05-11 00:00:00,229.0,CUST-1478,United States,229.0
INV-103302,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-11-24 00:00:00,149.99,CUST-1446,United Kingdom,149.99
INV-103303,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-06-18 00:00:00,39.99,CUST-1499,United Kingdom,39.99
INV-103304,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-03-22 00:00:00,24.99,CUST-1150,United States,24.99
INV-103305,SKU-101,Wireless Noise-Canceling Headphones,Audio,4,2024-01-08 00:00:00,149.99,CUST-1498,Canada,599.96
INV-103306,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-12-28 00:00:00,149.99,CUST-1247,Germany,149.99
INV-103307,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-04-03 00:00:00,45.0,CUST-1200,Germany,45.0
INV-103308,SKU-102,Ergonomic Office Chair,Furniture,1,2023-11-17 00:00:00,229.0,CUST-1033,United States,229.0
INV-103309,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-11-20 00:00:00,45.0,CUST-1034,United States,45.0
INV-103310,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-01-19 00:00:00,45.0,CUST-1390,France,45.0
INV-103311,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-12-12 00:00:00,49.99,CUST-1256,Australia,49.99
INV-103312,SKU-109,Laptop Stand Aluminum,Accessories,10,2023-04-13 00:00:00,39.99,CUST-1136,United States,399.9
INV-103313,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-08-03 00:00:00,45.0,CUST-1351,United States,90.0
INV-103314,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-07-11 00:00:00,149.99,CUST-1144,United States,149.99
INV-103315,SKU-108,Portable Espresso Maker,Kitchen,1,2023-07-13 00:00:00,79.99,CUST-1315,United States,79.99
INV-103316,SKU-108,Portable Espresso Maker,Kitchen,1,2024-01-15 00:00:00,79.99,CUST-1212,Germany,79.99
INV-103317,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-02-07 00:00:00,24.99,CUST-1446,France,24.99
INV-103318,SKU-108,Portable Espresso Maker,Kitchen,2,2023-01-11 00:00:00,79.99,CUST-1446,United States,159.98
INV-103319,SKU-104,Stainless Steel Water Bottle,Lifestyle,4,2023-07-06 00:00:00,24.99,CUST-1261,United States,99.96
INV-103320,SKU-108,Portable Espresso Maker,Kitchen,1,2023-01-15 00:00:00,79.99,CUST-1203,Australia,79.99
INV-103321,SKU-105,Smart Fitness Tracker Band,Wearables,3,2023-10-24 00:00:00,59.99,CUST-1217,United States,179.97
INV-103322,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-02-15 00:00:00,24.99,CUST-1444,France,24.99
INV-103323,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-02-21 00:00:00,34.5,CUST-1191,Germany,34.5
INV-103324,SKU-102,Ergonomic Office Chair,Furniture,1,2023-01-28 00:00:00,229.0,CUST-1121,France,229.0
INV-103325,SKU-102,Ergonomic Office Chair,Furniture,1,2023-01-17 00:00:00,229.0,CUST-1050,United States,229.0
INV-103326,SKU-102,Ergonomic Office Chair,Furniture,4,2023-12-17 00:00:00,229.0,CUST-1261,United States,916.0
INV-103327,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-03-03 00:00:00,39.99,CUST-1261,United Kingdom,39.99
INV-103328,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-08-17 00:00:00,49.99,CUST-1451,United Kingdom,49.99
INV-103329,SKU-103,Mechanical Gaming Keyboard,Peripherals,5,2023-07-29 00:00:00,89.5,CUST-1134,United States,447.5
INV-103330,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,3,2024-03-06 00:00:00,49.99,CUST-1226,France,149.97
INV-103331,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-10-21 00:00:00,24.99,CUST-1445,Canada,49.98
INV-103332,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,5,2023-04-14 00:00:00,49.99,CUST-1446,Germany,249.95
INV-103333,SKU-108,Portable Espresso Maker,Kitchen,1,2023-07-23 00:00:00,79.99,CUST-1227,United States,79.99
INV-103334,SKU-104,Stainless Steel Water Bottle,Lifestyle,3,2023-02-22 00:00:00,24.99,CUST-1256,Germany,74.97
INV-103335,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2024-01-10 00:00:00,49.99,CUST-1178,Germany,99.98
INV-103336,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,3,2023-02-23 00:00:00,49.99,CUST-1478,United States,149.97
INV-103337,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-10-03 00:00:00,45.0,CUST-1069,France,90.0
INV-103338,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-12-01 00:00:00,59.99,CUST-1478,United States,59.99
INV-103339,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-01-31 00:00:00,39.99,CUST-1390,United States,79.98
INV-103340,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-05-15 00:00:00,24.99,CUST-1286,United States,24.99
INV-103341,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-02-27 00:00:00,89.5,,Canada,89.5
INV-103342,SKU-102,Ergonomic Office Chair,Furniture,1,2023-04-15 00:00:00,229.0,CUST-1261,United Kingdom,229.0
INV-103343,SKU-101,Wireless Noise-Canceling Headphones,Audio,5,2023-09-23 00:00:00,149.99,CUST-1241,United States,749.95
INV-103344,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-06-05 00:00:00,34.5,CUST-1089,United States,34.5
INV-103345,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-05-10 00:00:00,49.99,CUST-1376,United States,49.99
INV-103346,SKU-102,Ergonomic Office Chair,Furniture,1,2023-09-10 00:00:00,229.0,CUST-1498,United States,229.0
INV-103347,SKU-108,Portable Espresso Maker,Kitchen,5,2023-10-22 00:00:00,79.99,CUST-1308,United Kingdom,399.95
INV-103348,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-06-07 00:00:00,34.5,CUST-1396,United States,34.5
INV-103349,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-03-08 00:00:00,59.99,CUST-1043,United States,119.98
INV-103350,SKU-102,Ergonomic Office Chair,Furniture,3,2023-10-26 00:00:00,229.0,CUST-1242,Australia,687.0
INV-103351,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-04-07 00:00:00,45.0,CUST-1069,United Kingdom,45.0
INV-103352,SKU-102,Ergonomic Office Chair,Furniture,1,2023-04-11 00:00:00,229.0,CUST-1351,Germany,229.0
INV-103353,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-02-25 00:00:00,59.99,CUST-1478,United States,119.98
INV-103354,SKU-102,Ergonomic Office Chair,Furniture,4,2023-11-28 00:00:00,229.0,CUST-1381,United States,916.0
INV-103355,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2024-01-28 00:00:00,49.99,CUST-1050,United Kingdom,99.98
INV-103356,SKU-102,Ergonomic Office Chair,Furniture,1,2024-01-16 00:00:00,229.0,CUST-1207,United States,229.0
INV-103357,SKU-107,Organic Cotton Throw Blanket,Home,4,2023-04-02 00:00:00,45.0,CUST-1305,United States,180.0
INV-103358,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-03-22 00:00:00,39.99,CUST-1240,Australia,39.99
INV-103359,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-04-19 00:00:00,59.99,CUST-1446,France,59.99
INV-103360,SKU-107,Organic Cotton Throw Blanket,Home,3,2023-11-13 00:00:00,45.0,CUST-1445,United States,135.0
INV-103361,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-06-17 00:00:00,24.99,CUST-1350,United States,24.99
INV-103362,SKU-102,Ergonomic Office Chair,Furniture,2,2024-03-10 00:00:00,229.0,CUST-1226,France,458.0
INV-103363,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-03-17 00:00:00,89.5,CUST-1150,United States,89.5
INV-103364,SKU-102,Ergonomic Office Chair,Furniture,4,2023-08-06 00:00:00,229.0,CUST-1055,Germany,916.0
INV-103365,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-08-10 00:00:00,59.99,CUST-1207,India,59.99
INV-103366,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-06-11 00:00:00,34.5,CUST-1241,India,34.5
INV-103367,SKU-107,Organic Cotton Throw Blanket,Home,3,2023-10-05 00:00:00,45.0,CUST-1389,United Kingdom,135.0
INV-103368,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-04-10 00:00:00,89.5,CUST-1378,United States,89.5
INV-103369,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-01-30 00:00:00,24.99,CUST-1043,United States,24.99
INV-103370,SKU-108,Portable Espresso Maker,Kitchen,10,2023-12-25 00:00:00,79.99,CUST-1235,Australia,799.9
INV-103371,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-10-15 00:00:00,24.99,CUST-1112,Australia,24.99
INV-103372,SKU-107,Organic Cotton Throw Blanket,Home,8,2023-03-27 00:00:00,45.0,CUST-1087,United Kingdom,360.0
INV-103373,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-08-22 00:00:00,34.5,CUST-1446,Canada,34.5
INV-103374,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-11-09 00:00:00,45.0,CUST-1030,Germany,45.0
INV-103375,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-12-31 00:00:00,149.99,CUST-1243,Germany,299.98
INV-103376,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-09-26 00:00:00,89.5,CUST-1094,Canada,179.0
INV-103377,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-05-11 00:00:00,34.5,CUST-1471,Germany,34.5
INV-103378,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-12-17 00:00:00,89.5,CUST-1305,United Kingdom,89.5
INV-103379,SKU-107,Organic Cotton Throw Blanket,Home,3,2023-06-29 00:00:00,45.0,CUST-1139,United States,135.0
INV-103380,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-04-24 00:00:00,39.99,CUST-1270,Germany,39.99
INV-103381,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-06-12 00:00:00,89.5,CUST-1405,United Kingdom,89.5
INV-103382,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-04-06 00:00:00,149.99,CUST-1489,United States,149.99
INV-103383,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-05-24 00:00:00,49.99,CUST-1134,Canada,49.99
INV-103384,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-12-31 00:00:00,34.5,CUST-1471,Germany,34.5
INV-103385,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-12-19 00:00:00,149.99,CUST-1478,France,149.99
INV-103386,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-03-11 00:00:00,149.99,CUST-1475,United States,149.99
INV-103387,SKU-108,Portable Espresso Maker,Kitchen,1,2023-03-24 00:00:00,79.99,CUST-1364,Germany,79.99
INV-103388,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-08-13 00:00:00,39.99,CUST-1362,United States,39.99
INV-103389,SKU-102,Ergonomic Office Chair,Furniture,2,2024-02-16 00:00:00,229.0,CUST-1240,Australia,458.0
INV-103390,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-04-28 00:00:00,39.99,CUST-1412,United States,39.99
INV-103391,SKU-105,Smart Fitness Tracker Band,Wearables,3,2024-04-26 00:00:00,59.99,CUST-1286,Germany,179.97
INV-103392,SKU-108,Portable Espresso Maker,Kitchen,2,2023-07-11 00:00:00,79.99,CUST-1390,Canada,159.98
INV-103393,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-04-17 00:00:00,45.0,CUST-1247,United States,45.0
INV-103394,SKU-107,Organic Cotton Throw Blanket,Home,2,2024-01-17 00:00:00,45.0,CUST-1405,France,90.0
INV-103395,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-01-25 00:00:00,24.99,CUST-1446,Australia,24.99
INV-103396,SKU-102,Ergonomic Office Chair,Furniture,2,2023-09-01 00:00:00,229.0,CUST-1076,United States,458.0
INV-103397,SKU-105,Smart Fitness Tracker Band,Wearables,10,2024-04-12 00:00:00,59.99,CUST-1446,United States,599.9
INV-103398,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-06-21 00:00:00,89.5,CUST-1298,United States,89.5
INV-103399,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-07-29 00:00:00,39.99,CUST-1453,United States,79.98
INV-103400,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-03-14 00:00:00,34.5,CUST-1247,Australia,34.5
INV-103401,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-11-05 00:00:00,149.99,CUST-1226,France,149.99
INV-103402,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2023-07-05 00:00:00,89.5,CUST-1475,United States,268.5
INV-103403,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-09-10 00:00:00,24.99,CUST-1140,United Kingdom,24.99
INV-103404,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-01-13 00:00:00,39.99,CUST-1453,United Kingdom,39.99
INV-103405,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-10-26 00:00:00,34.5,CUST-1261,United States,34.5
INV-103406,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-03-17 00:00:00,24.99,CUST-1273,United States,49.98
INV-103407,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-02-20 00:00:00,149.99,CUST-1182,United States,149.99
INV-103408,SKU-108,Portable Espresso Maker,Kitchen,4,2023-05-29 00:00:00,79.99,CUST-1313,United Kingdom,319.96
INV-103409,SKU-102,Ergonomic Office Chair,Furniture,1,2023-05-02 00:00:00,229.0,CUST-1191,Germany,229.0
INV-103410,SKU-108,Portable Espresso Maker,Kitchen,1,2023-07-30 00:00:00,79.99,CUST-1025,Germany,79.99
INV-103411,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-10-07 00:00:00,34.5,CUST-1154,United States,69.0
INV-103412,SKU-108,Portable Espresso Maker,Kitchen,1,2024-06-21 00:00:00,79.99,CUST-1001,Canada,79.99
INV-103413,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-06-05 00:00:00,34.5,CUST-1498,Germany,69.0
INV-103414,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-08-26 00:00:00,59.99,CUST-1496,Australia,59.99
INV-103415,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-01-11 00:00:00,59.99,CUST-1235,United States,59.99
INV-103416,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-03-23 00:00:00,49.99,CUST-1403,Australia,49.99
INV-103417,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,4,2024-05-06 00:00:00,49.99,CUST-1199,Australia,199.96
INV-103418,SKU-108,Portable Espresso Maker,Kitchen,1,2023-12-22 00:00:00,79.99,CUST-1385,United States,79.99
INV-103419,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-09-30 00:00:00,45.0,CUST-1444,United States,90.0
INV-103420,SKU-108,Portable Espresso Maker,Kitchen,1,2023-02-13 00:00:00,79.99,CUST-1485,France,79.99
INV-103421,SKU-108,Portable Espresso Maker,Kitchen,1,2023-05-03 00:00:00,79.99,CUST-1240,Germany,79.99
INV-103422,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-12-15 00:00:00,45.0,CUST-1441,France,45.0
INV-103423,SKU-102,Ergonomic Office Chair,Furniture,5,2023-11-26 00:00:00,229.0,CUST-1154,Canada,1145.0
INV-103424,SKU-109,Laptop Stand Aluminum,Accessories,2,2024-02-13 00:00:00,39.99,CUST-1499,United Kingdom,79.98
INV-103425,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-11-19 00:00:00,45.0,CUST-1011,United States,90.0
INV-103426,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-04-21 00:00:00,34.5,CUST-1337,United States,34.5
INV-103427,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-03-30 00:00:00,39.99,CUST-1378,France,39.99
INV-103428,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-03-08 00:00:00,149.99,CUST-1390,United States,149.99
INV-103429,SKU-102,Ergonomic Office Chair,Furniture,4,2023-04-09 00:00:00,229.0,CUST-1069,United States,916.0
INV-103430,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-06-22 00:00:00,149.99,CUST-1478,Germany,149.99
INV-103431,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-05-26 00:00:00,49.99,CUST-1110,Germany,49.99
INV-103432,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-09-14 00:00:00,89.5,CUST-1358,United States,89.5
INV-103433,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-07-08 00:00:00,59.99,CUST-1134,United States,59.99
INV-103434,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-08-28 00:00:00,149.99,CUST-1178,United Kingdom,149.99
INV-103435,SKU-104,Stainless Steel Water Bottle,Lifestyle,3,2024-05-17 00:00:00,24.99,CUST-1305,United States,74.97
INV-103436,SKU-108,Portable Espresso Maker,Kitchen,1,2023-09-28 00:00:00,79.99,CUST-1242,Canada,79.99
INV-103437,SKU-106,USB-C Multiport Adapter,Accessories,3,2024-06-03 00:00:00,34.5,CUST-1088,United States,103.5
INV-103438,SKU-101,Wireless Noise-Canceling Headphones,Audio,3,2023-04-24 00:00:00,149.99,CUST-1101,Australia,449.97
INV-103439,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-12-05 00:00:00,149.99,CUST-1242,Canada,149.99
INV-103440,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-12-25 00:00:00,89.5,CUST-1414,Germany,89.5
INV-103441,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-11-30 00:00:00,49.99,CUST-1475,United States,49.99
INV-103442,SKU-108,Portable Espresso Maker,Kitchen,4,2023-06-18 00:00:00,79.99,CUST-1050,United Kingdom,319.96
INV-103443,SKU-108,Portable Espresso Maker,Kitchen,1,2023-12-05 00:00:00,79.99,CUST-1231,United States,79.99
INV-103444,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-09-18 00:00:00,89.5,CUST-1053,United States,89.5
INV-103445,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-07-18 00:00:00,45.0,CUST-1009,Canada,45.0
INV-103446,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-07-30 00:00:00,89.5,CUST-1381,United Kingdom,89.5
INV-103447,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-10-14 00:00:00,24.99,CUST-1336,Canada,24.99
INV-103448,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-04-16 00:00:00,39.99,CUST-1091,United States,39.99
INV-103449,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2024-04-26 00:00:00,24.99,CUST-1139,United States,49.98
INV-103450,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2023-01-23 00:00:00,89.5,CUST-1011,India,268.5
INV-103451,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-04-19 00:00:00,59.99,CUST-1446,United Kingdom,59.99
INV-103452,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-10-23 00:00:00,45.0,CUST-1498,United Kingdom,45.0
INV-103453,SKU-105,Smart Fitness Tracker Band,Wearables,3,2023-01-06 00:00:00,59.99,CUST-1069,United Kingdom,179.97
INV-103454,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-07-22 00:00:00,24.99,CUST-1139,United States,24.99
INV-103455,SKU-108,Portable Espresso Maker,Kitchen,4,2023-11-21 00:00:00,79.99,CUST-1469,Germany,319.96
INV-103456,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-09-01 00:00:00,24.99,CUST-1477,United States,24.99
INV-103457,SKU-102,Ergonomic Office Chair,Furniture,2,2023-11-23 00:00:00,229.0,CUST-1245,United Kingdom,458.0
INV-103458,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-02-16 00:00:00,49.99,CUST-1033,United Kingdom,49.99
